GEO_ID,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,White; Black or African American,Black or African American; American Indian and Alaska Native,White; American Indian and Alaska Native,White; Asian,White; Native Hawaiian and Other Pacific Islander,White; Some Other Race,Black or African American; Asian,Black or African American; Native Hawaiian and Other Pacific Islander,Black or African American; Some Other Race,American Indian and Alaska Native; Asian,American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,American Indian and Alaska Native; Some Other Race,Asian; Native Hawaiian and Other Pacific Islander,Asian; Some Other Race,Native Hawaiian and Other Pacific Islander; Some Other Race,Occupied_percent,democrat_percent,Turnout
17031022002,0.4891500904159132,0.028933092224231464,0.029837251356238697,0.018083182640144666,0.0,0.43399638336347196,0.009146341463414634,0.0,0.03048780487804878,0.0,0.003048780487804878,0.926829268292683,0.006097560975609756,0.0,0.0,0.0,0.0,0.018292682926829267,0.0,0.006097560975609756,0.0,1.0,0.676818950930626,0.6981132075471698
17031024001,0.031315240083507306,0.8810020876826722,0.005219206680584551,0.0010438413361169101,0.0,0.081419624217119,0.20833333333333334,0.08333333333333333,0.020833333333333332,0.0,0.0,0.5625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.8440748440748441,0.9613259668508287,0.4603174603174603
17031024002,0.009811320754716982,0.9630188679245283,0.0015094339622641509,0.0015094339622641509,0.0,0.024150943396226414,0.42424242424242425,0.06060606060606061,0.0,0.030303030303030304,0.0,0.24242424242424243,0.0,0.0,0.12121212121212122,0.0,0.0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.8028169014084507,0.9675810473815462,0.45949214026602175
17031024003,0.0709433962264151,0.8452830188679246,0.004528301886792453,0.0030188679245283017,0.0022641509433962265,0.0739622641509434,0.2222222222222222,0.08888888888888889,0.011111111111111112,0.0,0.0,0.4888888888888889,0.022222222222222223,0.0,0.08888888888888889,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.8560126582278481,0.9603340292275574,0.4880952380952381
17031024004,0.010763209393346379,0.9735812133072407,0.008806262230919765,0.0,0.0,0.00684931506849315,0.19230769230769232,0.46153846153846156,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.8814814814814815,0.9703264094955489,0.5215231788079471
17031024005,0.0027472527472527475,0.967032967032967,0.008241758241758242,0.0,0.0,0.02197802197802198,0.2608695652173913,0.34782608695652173,0.0,0.0,0.0,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.7797101449275362,0.9601769911504425,0.4717391304347826
17031024006,0.02710843373493976,0.9216867469879518,0.0050200803212851405,0.004016064257028112,0.0,0.04216867469879518,0.1935483870967742,0.03225806451612903,0.0,0.03225806451612903,0.0,0.6451612903225806,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.8546255506607929,0.9746835443037974,0.5233644859813084
17031024007,0.2932761087267525,0.22603719599427755,0.04721030042918455,0.044349070100143065,0.001430615164520744,0.3876967095851216,0.05142857142857143,0.02857142857142857,0.022857142857142857,0.005714285714285714,0.005714285714285714,0.8057142857142857,0.005714285714285714,0.0,0.022857142857142857,0.005714285714285714,0.0,0.04,0.0,0.0,0.005714285714285714,0.8251748251748252,0.9399293286219081,0.5121495327102804
17031024008,0.01384083044982699,0.9100346020761245,0.005190311418685121,0.0017301038062283738,0.0,0.06920415224913495,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.0,0.5416666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8133802816901409,0.9267015706806283,0.4282560706401766
17031024009,0.06365159128978225,0.8417085427135679,0.01423785594639866,0.0041876046901172526,0.0,0.076214405360134,0.32075471698113206,0.018867924528301886,0.0,0.0,0.0,0.5471698113207547,0.0,0.0,0.03773584905660377,0.0,0.0,0.05660377358490566,0.018867924528301886,0.0,0.0,0.7793522267206477,0.9570707070707071,0.49216710182767626
17031024010,0.061611374407582936,0.7788309636650869,0.00315955766192733,0.007898894154818325,0.0,0.1484992101105845,0.06818181818181818,0.11363636363636363,0.06818181818181818,0.0,0.0,0.6590909090909091,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.045454545454545456,0.0,0.022727272727272728,0.8339100346020761,0.9736842105263158,0.4802955665024631
